periodo,municipio,departamento,provider,download_speed,upload_speed,latency,jitter,AvgPack
2019-02,Resto del departamento,La Guajira,Movistar,14.888072847682118,5.991907284768212,75.78807947019868,0.0,0.0
2019-02,Resto del departamento,La Guajira,Tigo,9.20343448275862,7.846689655172412,89.26206896551724,121.0551724137931,0.0
2019-02,Resto del departamento,Magdalena,All Providers Combined,16.746223564954683,7.809667673716012,54.631419939577036,36.73111782477341,0.0
2019-02,Resto del departamento,Magdalena,Avantel,4.147333333333333,10.289,65.66666666666667,29.333333333333332,0.0
2019-02,Resto del departamento,Magdalena,Claro,27.403720279720275,8.548426573426573,59.7972027972028,19.755244755244757,0.0
2019-02,Resto del departamento,Magdalena,Movistar,26.176700000000004,14.497300000000001,75.04,45.38,0.0
2019-02,Resto del departamento,Magdalena,Tigo,8.905657608695652,5.76153804347826,43.70652173913044,56.369565217391305,0.0
2019-02,Resto del departamento,Meta,All Providers Combined,14.783673469387756,6.355102040816327,51.179591836734694,42.06938775510204,0.0
2019-02,Resto del departamento,Meta,Avantel,1.9567096774193549,0.6881935483870968,64.48387096774194,132.4516129032258,0.0
2019-02,Resto del departamento,Meta,Claro,8.760197247706422,6.3272064220183495,64.23394495412845,31.298165137614678,0.0
2019-02,Resto del departamento,Meta,Movistar,19.519156069364158,8.935104046242774,40.71098265895954,41.653179190751445,0.0
2019-02,Resto del departamento,Meta,Tigo,6.621785714285714,2.192547619047619,51.80952380952381,73.0952380952381,0.0
2019-02,Resto del departamento,Narino,All Providers Combined,12.843003412969283,4.48122866894198,74.20819112627986,57.26621160409557,0.0
2019-02,Resto del departamento,Narino,Avantel,5.817125,2.0191250000000003,67.5,41.375,0.0
2019-02,Resto del departamento,Narino,Claro,15.892206896551727,7.52104827586207,70.19310344827586,37.0,0.0
2019-02,Resto del departamento,Narino,Movistar,12.843209756097565,5.119463414634146,67.52682926829269,71.98536585365854,0.0
2019-02,Resto del departamento,Narino,Tigo,13.494424242424241,8.44150505050505,65.22222222222223,47.44444444444444,0.0
2019-02,Resto del departamento,North Santander,All Providers Combined,8.792929292929292,3.8737373737373737,80.87373737373737,65.03030303030303,0.0
2019-02,Resto del departamento,North Santander,Avantel,13.37028125,8.75096875,37.0,19.3125,0.02108625
2019-02,Resto del departamento,North Santander,Claro,14.395319066147861,8.2211906614786,75.43579766536965,19.07782101167315,0.0
2019-02,Resto del departamento,North Santander,Movistar,13.539175182481753,6.115328467153284,77.54744525547446,0.0,0.0
2019-02,Resto del departamento,North Santander,Tigo,11.462917431192661,4.482064220183486,71.55045871559633,104.31192660550458,0.0
2019-02,Resto del departamento,Putumayo,All Providers Combined,9.282828282828282,4.222222222222222,58.56565656565657,34.45454545454545,0.0
2019-02,Resto del departamento,Putumayo,Avantel,15.066692307692309,11.82173076923077,38.34615384615385,41.11538461538461,0.05776846153846154
2019-02,Resto del departamento,Putumayo,Claro,15.39443,6.43612,56.94,38.29,0.0
2019-02,Resto del departamento,Putumayo,Movistar,13.100066666666665,8.363183333333334,47.63333333333333,22.433333333333334,0.0
2019-02,Resto del departamento,Quindio,All Providers Combined,14.96140350877193,6.266666666666667,63.40701754385965,37.54385964912281,0.0
2019-02,Resto del departamento,Quindio,Avantel,1.138,0.842,72.0,29.0,0.0
2019-02,Resto del departamento,Quindio,Claro,13.701411764705885,5.4516,73.71764705882353,17.18235294117647,0.0
2019-02,Resto del departamento,Quindio,Movistar,14.007373493975901,5.2829036144578305,54.397590361445786,16.91566265060241,0.0
2019-02,Resto del departamento,Quindio,Tigo,12.968793103448276,5.86398275862069,65.80172413793103,126.75862068965517,0.0
2019-02,Resto del departamento,Risaralda,All Providers Combined,9.952702702702704,3.0067567567567566,75.01351351351352,39.020270270270274,0.0
2019-02,Resto del departamento,Risaralda,Avantel,4.736736842105263,4.536157894736842,51.473684210526315,27.36842105263158,0.0
2019-02,Resto del departamento,Risaralda,Claro,16.661650406504066,5.586349593495933,75.67479674796748,27.121951219512194,0.0
2019-02,Resto del departamento,Risaralda,Movistar,10.088693181818181,4.849647727272727,52.35227272727273,22.863636363636363,0.0
2019-02,Resto del departamento,Risaralda,Tigo,6.1885529411764715,2.972435294117647,53.55294117647059,50.01176470588236,0.0
2019-02,Resto del departamento,San Andrés and Providencia,All Providers Combined,15.0,4.0,73.0,8.0,0.026890000000000004
2019-02,Resto del departamento,San Andrés and Providencia,Avantel,2.0848717948717947,1.84025641025641,301.85897435897436,336.52564102564105,0.0
2019-02,Resto del departamento,San Andrés and Providencia,Claro,9.38090909090909,2.8810000000000002,85.81818181818181,56.27272727272727,0.009892727272727274
2019-02,Resto del departamento,San Andrés and Providencia,Tigo,2.039,0.562,241.0,283.0,0.002
2019-02,Resto del departamento,Santander Department,All Providers Combined,14.235294117647058,6.036974789915966,76.34453781512605,45.747899159663866,0.0
2019-02,Resto del departamento,Santander Department,Avantel,11.173820689655173,5.911648275862068,43.95172413793104,29.606896551724137,0.0
2019-02,Resto del departamento,Santander Department,Claro,17.115371244635195,7.099654506437769,74.63733905579399,30.261802575107296,0.0
2019-02,Resto del departamento,Santander Department,Movistar,9.513524934383202,6.047154855643044,73.12073490813648,46.30708661417323,0.0
2019-02,Resto del departamento,Santander Department,Tigo,8.224162601626018,3.7852073170731706,68.1219512195122,111.72764227642277,0.0
2019-02,Resto del departamento,Sucre,All Providers Combined,15.263414634146342,5.239024390243903,60.55609756097561,41.41463414634146,0.0
2019-02,Resto del departamento,Sucre,Avantel,12.152000000000001,12.113000000000001,57.5,7.5,0.0
2019-02,Resto del departamento,Sucre,Claro,15.941052287581702,6.74449019607843,77.7124183006536,24.38562091503268,0.0
2019-02,Resto del departamento,Sucre,Movistar,19.303467213114754,10.471844262295082,67.02459016393442,27.69672131147541,0.0
2019-02,Resto del departamento,Sucre,Tigo,9.254357142857142,3.160333333333334,50.976190476190474,95.82539682539682,0.0
2019-02,Resto del departamento,Tolima,All Providers Combined,15.08675799086758,5.573059360730594,52.21461187214612,32.82648401826484,0.0
2019-02,Resto del departamento,Tolima,Avantel,8.838709677419354,5.275516129032259,36.274193548387096,66.08064516129032,0.0
2019-02,Resto del departamento,Tolima,Claro,17.497968309859154,7.539950704225354,57.53169014084507,30.573943661971832,0.0
2019-02,Resto del departamento,Tolima,Movistar,18.29763636363636,7.096586363636364,39.763636363636365,0.0,0.0
2019-02,Resto del departamento,Tolima,Tigo,16.762371794871797,5.855474358974359,43.03846153846154,45.217948717948715,0.0
2019-02,Resto del departamento,Valle del Cauca,All Providers Combined,13.254623044096729,6.069701280227596,58.78805120910384,32.52062588904694,0.0
2019-02,Resto del departamento,Valle del Cauca,Avantel,7.763362637362637,4.807362637362638,55.956043956043956,43.10989010989011,0.0
2019-02,Resto del departamento,Valle del Cauca,Claro,12.386923076923077,5.437222222222222,74.63888888888889,37.17307692307692,0.0
2019-02,Resto del departamento,Valle del Cauca,Movistar,12.240189573459716,5.585156398104266,44.97867298578199,18.822274881516588,0.0
2019-02,Resto del departamento,Valle del Cauca,Tigo,13.8661656626506,4.902698795180723,62.68674698795181,79.93975903614458,0.0
2019-02,Resto del departamento,Vaupes,All Providers Combined,4.0,1.0,79.0,22.0,0.0
2019-02,Resto del departamento,Vaupes,Claro,4.725,1.463,79.0,22.0,0.0
2019-02,Resto del departamento,Vichada,All Providers Combined,11.444444444444445,9.277777777777779,82.22222222222223,15.11111111111111,0.0
2019-02,Resto del departamento,Vichada,Claro,17.263,12.547000000000002,77.0,10.0,0.0
2019-02,Resto del departamento,Vichada,Movistar,2.550333333333333,4.711166666666667,132.16666666666666,42.166666666666664,0.0
2019-02,Restrepo,Meta,All Providers Combined,14.0,6.0,52.0,16.0,0.00111
2019-02,Retiro,Antioquia,All Providers Combined,7.215909090909091,2.897727272727273,57.36363636363637,53.73863636363637,0.008699431818181818
2019-02,Ricaurte,Cundinamarca,All Providers Combined,20.35135135135135,7.900900900900901,30.64864864864865,8.54954954954955,0.033591351351351356
2019-02,Ricaurte,Cundinamarca,Tigo,13.160202702702703,5.979824324324324,29.216216216216218,9.108108108108109,0.0
2019-02,Riohacha,La Guajira,All Providers Combined,11.097744360902256,9.917293233082706,56.026315789473685,28.394736842105264,0.01750981203007519
2019-02,Riohacha,La Guajira,Claro,21.046666666666667,8.460555555555555,53.111111111111114,11.777777777777779,0.03345777777777778
2019-02,Riohacha,La Guajira,Movistar,5.88982474226804,12.904340206185568,75.4639175257732,34.71134020618557,0.0
2019-02,Riohacha,La Guajira,Tigo,9.280653846153845,10.938221153846154,38.96474358974359,43.544871794871796,0.0
2019-02,Rionegro,Antioquia,All Providers Combined,15.175,8.405,46.325,18.9875,0.0030753125
2019-02,Rionegro,Antioquia,Claro,13.94195804195804,7.045209790209791,59.98251748251748,13.982517482517483,0.010209055944055944
2019-02,Rionegro,Antioquia,Movistar,16.077994047619047,6.992946428571429,43.041666666666664,26.0,0.0
2019-02,Rionegro,Antioquia,Tigo,17.255514388489207,11.81273381294964,44.42086330935252,92.70503597122303,0.00024071942446043167
2019-02,Sabaneta,Antioquia,All Providers Combined,15.827014218009479,8.218009478672986,38.64218009478673,14.924170616113743,0.004581635071090047
2019-02,Sabaneta,Antioquia,Avantel,17.306,11.056,30.0,7.0,0.00545
2019-02,Sabaneta,Antioquia,Claro,13.07762857142857,6.747714285714285,60.0,12.0,0.012103714285714287
2019-02,Sabaneta,Antioquia,Movistar,17.894289719626165,10.763672897196262,38.0,22.0,0.0
2019-02,Sabaneta,Antioquia,Tigo,19.78014285714286,9.415714285714285,25.714285714285715,12.142857142857142,0.0
2019-02,Salento,Quindio,All Providers Combined,13.0,6.0,61.0,12.0,0.01864
2019-02,Salento,Quindio,Tigo,13.671,5.265,58.0,94.0,0.0
2019-02,San Andres de Tumaco,Narino,All Providers Combined,16.476635514018692,8.476635514018692,50.570093457943926,12.616822429906541,0.03208775700934579
2019-02,San Andres de Tumaco,Narino,Movistar,18.35541558441559,9.040116883116882,48.0,20.545454545454547,0.015317792207792207
2019-02,San Andrés,San Andrés and Providencia,All Providers Combined,3.663135593220339,3.9375,124.22669491525424,90.05614406779661,0.0034962288135593216
2019-02,San Andrés,San Andrés and Providencia,Claro,6.972842465753424,7.888404109589041,88.65981735159818,21.06392694063927,0.0014934018264840183
2019-02,San Andrés,San Andrés and Providencia,Movistar,2.0571190476190475,2.5233857142857143,167.43333333333334,178.02857142857144,0.008440809523809524
2019-02,San Andrés,San Andrés and Providencia,Tigo,1.9663020833333331,2.26734375,119.92708333333333,222.0,0.0015777083333333335
2019-02,San Gil,Santander Department,All Providers Combined,19.5,10.666666666666666,56.166666666666664,9.166666666666666,0.005305833333333333
2019-02,San Rafael,Antioquia,All Providers Combined,8.0,1.0,56.0,32.0,0.01145
2019-02,Santa Ana,Magdalena,All Providers Combined,6.0,0.0,68.0,92.0,0.0
2019-02,Santa Ana,Magdalena,Tigo,6.320000000000001,0.908,67.0,96.0,0.0
2019-02,Santa Marta,Magdalena,All Providers Combined,15.483007209062821,8.646755921730175,51.49124613800206,15.1956745623069,0.01917478887744593
2019-02,Santa Marta,Magdalena,Avantel,25.75166666666667,11.137212121212121,55.0,5.0,0.039292878787878786
2019-02,Santa Marta,Magdalena,Claro,21.445740740740742,10.766222222222224,41.592592592592595,7.0,0.0283637037037037
2019-02,Santa Marta,Magdalena,Movistar,10.398081300813008,9.842317073170731,65.2560975609756,23.378048780487806,0.00012357723577235773
2019-02,Santa Marta,Magdalena,Tigo,13.814246376811594,7.221272463768115,29.736231884057972,29.80289855072464,0.0004051014492753623
2019-02,Santa Rosa de Cabal,Risaralda,All Providers Combined,20.620689655172413,7.609195402298851,59.0,10.39080459770115,0.00757
2019-02,Santa Rosa de Cabal,Risaralda,Claro,25.315,9.134,61.0,8.0,0.01141
2019-02,Santander de Quilichao,Cauca Department,All Providers Combined,29.235294117647058,11.894117647058824,54.529411764705884,7.552941176470588,0.004032705882352941
2019-02,Santiago de Tolú,Sucre,All Providers Combined,7.148936170212766,2.074468085106383,66.23936170212765,23.882978723404257,0.0026646808510638297
2019-02,Santiago de Tolú,Sucre,Tigo,5.5963619631901835,2.5816073619631905,61.45398773006135,60.50920245398773,0.0
2019-02,Sibaté,Cundinamarca,All Providers Combined,15.482051282051282,11.482051282051282,26.107692307692307,12.517948717948718,0.00975876923076923
2019-02,Sibaté,Cundinamarca,Avantel,24.431,11.396,32.0,19.0,0.00473
2019-02,Sincelejo,Sucre,All Providers Combined,17.301369863013697,11.301369863013699,45.1324200913242,11.132420091324201,0.002971826484018265
2019-02,Sincelejo,Sucre,Claro,21.063,12.265,52.0,7.0,0.00544
2019-02,Sincelejo,Sucre,Tigo,15.366072072072072,8.831576576576577,29.594594594594593,15.063063063063064,0.0
2019-02,Soacha,Cundinamarca,All Providers Combined,15.784342688330872,7.927621861152142,32.036189069423926,14.177991137370753,0.004560081240768095
2019-02,Soacha,Cundinamarca,Avantel,16.206429133858265,9.73402755905512,25.515748031496063,10.515748031496063,0.010624370078740158
2019-02,Soacha,Cundinamarca,Claro,17.211825670498087,8.576668582375481,47.40421455938697,8.863984674329503,0.00478831417624521
2019-02,Soacha,Cundinamarca,Movistar,14.062041666666666,7.929541666666667,29.541666666666668,14.083333333333334,0.0
2019-02,Soacha,Cundinamarca,Tigo,15.979469444444444,7.956786111111112,29.005555555555556,20.42222222222222,0.0029885000000000003
2019-02,Soatá,Boyaca,All Providers Combined,15.0,3.0,76.0,23.0,0.07375
2019-02,Sogamoso,Boyaca,All Providers Combined,10.913461538461538,5.730769230769231,42.23557692307692,22.442307692307693,0.005164711538461538
2019-02,Sogamoso,Boyaca,Claro,9.289000000000001,6.034871287128712,45.87128712871287,14.267326732673267,0.007408217821782179
2019-02,Soledad,Atlantico,All Providers Combined,14.318777292576419,7.919213973799127,41.70305676855895,19.124454148471617,0.005641331877729258
2019-02,Soledad,Atlantico,Avantel,23.356,12.607,47.0,18.0,0.0034599999999999995
2019-02,Soledad,Atlantico,Claro,12.915863636363639,7.008064393939393,49.44318181818182,18.511363636363637,0.008121628787878787
2019-02,Soledad,Atlantico,Movistar,21.795250000000003,12.296125,60.6875,23.4375,0.0
2019-02,Soledad,Atlantico,Tigo,13.421863636363637,7.279436363636364,25.245454545454546,17.945454545454545,0.0
2019-02,Sopó,Cundinamarca,All Providers Combined,13.8,7.8,34.6,12.6,0.0017380000000000002
2019-02,Sábana de Torres,Santander Department,All Providers Combined,2.427536231884058,3.3550724637681157,69.69565217391305,42.268115942028984,0.0012571014492753624
2019-02,Sábana de Torres,Santander Department,Claro,4.397,6.4350000000000005,79.0,35.0,0.00297
2019-02,Tenjo,Cundinamarca,All Providers Combined,12.32,4.88,39.24,29.12,0.026348399999999998
2019-02,Tocancipá,Cundinamarca,All Providers Combined,16.65909090909091,9.772727272727273,34.31818181818182,10.886363636363637,0.0006175
2019-02,Tocancipá,Cundinamarca,Claro,19.417,12.297,46.0,6.0,0.00223
2019-02,Tuluá,Valle del Cauca,All Providers Combined,21.79310344827586,10.89655172413793,37.6551724137931,7.551724137931035,0.00047586206896551724
2019-02,Tuluá,Valle del Cauca,Movistar,19.64409090909091,11.752515151515151,36.0,8.525252525252526,0.0
2019-02,Tuluá,Valle del Cauca,Tigo,30.26021333333333,14.072813333333334,37.16,12.013333333333334,0.0
2019-02,Tunja,Boyaca,All Providers Combined,14.872549019607844,8.337535014005603,39.068627450980394,12.429971988795518,0.013801344537815126
2019-02,Tunja,Boyaca,Claro,13.596642857142857,9.989374999999999,51.517857142857146,8.0,0.027207321428571428
2019-02,Tunja,Boyaca,Movistar,22.010725806451614,10.177935483870968,32.064516129032256,19.0,0.0
2019-02,Tunja,Boyaca,Tigo,18.720333333333333,9.94611111111111,35.77777777777778,24.88888888888889,0.0001855555555555556
2019-02,Turbaco,Bolivar,All Providers Combined,18.0,8.0,45.0,21.0,0.00797
2019-02,Valledupar,Cesar,All Providers Combined,17.59016393442623,8.65424739195231,55.478390461997016,15.070044709388972,0.012767615499254845
2019-02,Valledupar,Cesar,Avantel,11.49914736842105,12.96962105263158,46.0,7.505263157894737,0.012157789473684209
2019-02,Valledupar,Cesar,Claro,25.348902985074623,10.334652985074626,47.83955223880597,7.548507462686567,0.01448365671641791
2019-02,Valledupar,Cesar,Movistar,13.920653846153845,5.720361538461538,67.54615384615384,33.823076923076925,0.008892384615384616
2019-02,Valledupar,Cesar,Tigo,14.926681415929204,11.420389380530972,41.83185840707964,14.442477876106194,0.0
2019-02,Villa Del Rosario,North Santander,All Providers Combined,15.884422110552764,7.442211055276382,50.482412060301506,15.557788944723619,0.04080301507537689
2019-02,Villa Del Rosario,North Santander,Movistar,16.67991666666667,10.457541666666666,68.54166666666667,264.0,0.00015
2019-02,Villa Del Rosario,North Santander,Tigo,17.607,7.492999999999999,35.0,12.0,0.12262000000000002
2019-02,Villa de Leyva,Boyaca,All Providers Combined,25.024,8.864,42.272,10.568,3.4320000000000003e-05
2019-02,Villa de Leyva,Boyaca,Claro,25.962,8.546,58.0,9.0,0.0
2019-02,Villavicencio,Meta,All Providers Combined,19.820861678004537,9.576719576719576,37.843537414965986,12.17838246409675,0.008001111111111112
2019-02,Villavicencio,Meta,Avantel,20.98298969072165,10.466711340206185,29.1340206185567,15.268041237113403,0.003787525773195876
2019-02,Villavicencio,Meta,Claro,19.460425,10.841597222222221,59.108333333333334,8.580555555555556,0.009896722222222223
2019-02,Villavicencio,Meta,Movistar,25.472242320819113,9.648071672354948,32.35494880546075,21.791808873720136,0.004182764505119454
2019-02,Villavicencio,Meta,Tigo,16.899605633802818,10.34325352112676,30.183098591549296,12.183098591549296,0.013103521126760564
2019-02,Villeta,Cundinamarca,All Providers Combined,12.0,4.0,49.0,17.0,0.0
2019-02,Yarumal,Antioquia,All Providers Combined,5.0,3.0,55.0,24.0,0.04388
2019-02,Yopal,Casanare,All Providers Combined,20.146596858638745,8.858638743455497,37.424083769633505,8.141361256544503,0.007474397905759163
2019-02,Yopal,Casanare,Claro,21.54096460176991,11.090734513274338,41.29203539823009,6.0,0.006127433628318585
2019-02,Yumbo,Valle del Cauca,All Providers Combined,16.31413612565445,8.803664921465968,48.675392670157066,14.392670157068062,0.011486780104712041
2019-02,Yumbo,Valle del Cauca,Claro,17.87390990990991,11.032792792792792,57.531531531531535,7.0,0.014651981981981983
2019-02,Yumbo,Valle del Cauca,Movistar,19.051296296296297,10.841407407407408,38.0,12.160493827160494,0.001082716049382716
2019-02,Yumbo,Valle del Cauca,Tigo,23.611039603960396,10.69640594059406,45.43564356435643,11.574257425742575,0.021844059405940593
2019-02,Zarzal,Valle del Cauca,All Providers Combined,13.0,4.0,57.0,15.0,0.00147
2019-02,Zipaquirá,Cundinamarca,All Providers Combined,14.803191489361701,9.122340425531915,32.59574468085106,16.72340425531915,0.0028691489361702127
2019-02,Zipaquirá,Cundinamarca,Avantel,23.414,9.706,26.0,6.0,0.02086
2019-02,Zipaquirá,Cundinamarca,Claro,12.325652173913044,11.416217391304347,43.73913043478261,8.0,0.00010478260869565218
2019-02,Zipaquirá,Cundinamarca,Tigo,19.364,9.249,27.0,19.0,0.0
2019-03,Acacías,Meta,All Providers Combined,23.873417721518987,9.721518987341772,44.12658227848101,8.569620253164556,0.0
2019-03,Acacías,Meta,Claro,27.642,11.788972222222222,42.69444444444444,8.0,0.0
2019-03,Aguachica,Cesar,All Providers Combined,19.0,7.0,65.0,18.0,0.0
2019-03,Aguazul,Casanare,All Providers Combined,15.0,7.0,34.0,22.0,0.00928
2019-03,Agustín Codazzi,Cesar,All Providers Combined,12.0,6.0,63.0,14.0,0.00686
2019-03,Anapoima,Cundinamarca,All Providers Combined,10.893203883495145,8.893203883495145,31.980582524271846,16.660194174757283,0.011774660194174757
2019-03,Anolaima,Cundinamarca,All Providers Combined,28.114285714285714,16.742857142857144,25.542857142857144,12.085714285714285,0.0
2019-03,Anolaima,Cundinamarca,Tigo,33.58738461538462,20.15004615384615,25.0,11.0,0.0
2019-03,Apartadó,Antioquia,All Providers Combined,8.083798882681565,6.223463687150838,60.40782122905028,24.480446927374302,0.008536983240223464
2019-03,Apartadó,Antioquia,Claro,13.552000000000001,8.116,58.0,11.0,0.00937
2019-03,Arauca,Arauca,All Providers Combined,15.0,9.420168067226891,71.73949579831933,20.478991596638654,0.004435210084033614
2019-03,Arauca,Arauca,Claro,7.143,8.527,85.0,15.0,0.0099
2019-03,Arauca,Arauca,Movistar,20.55704918032787,10.951131147540984,69.52459016393442,24.524590163934427,0.0
2019-03,Armenia,Quindio,All Providers Combined,20.145673603504928,9.786418400876233,52.92552026286966,11.851040525739322,0.0023840525739320917
2019-03,Armenia,Quindio,Claro,21.24618426966292,9.694355056179774,67.2561797752809,12.143820224719102,0.0034871011235955056
2019-03,Armenia,Quindio,Movistar,22.652237442922374,12.080712328767122,47.0,11.54337899543379,0.0011206849315068493
2019-03,Armenia,Quindio,Tigo,18.699255434782607,8.906369565217393,42.72826086956522,27.47826086956522,0.0003030978260869565
2019-03,Barrancabermeja,Santander Department,All Providers Combined,19.16602949208083,9.333151283451667,52.53413435281267,13.733478973238668,0.004886985253959586
2019-03,Barrancabermeja,Santander Department,Avantel,10.548197705207414,10.534868490732569,38.00794351279788,9.55163283318623,0.016595516328331863
2019-03,Barrancabermeja,Santander Department,Claro,24.202261682242987,11.935514018691588,55.71028037383178,8.0,0.009801682242990654
2019-03,Barrancabermeja,Santander Department,Movistar,18.900860869565218,8.873208695652174,56.77391304347826,16.36521739130435,0.0002128695652173913
2019-03,Barrancabermeja,Santander Department,Tigo,19.550414457831327,8.45453734939759,54.036144578313255,21.636144578313253,0.00015826506024096387
2019-03,Barrancas,La Guajira,All Providers Combined,23.91304347826087,16.434782608695652,61.47826086956522,28.130434782608695,0.0
2019-03,Barranquilla,Atlantico,All Providers Combined,17.264299359478592,8.684683672322732,41.182380042701425,17.205303966737837,0.008126027643555455
2019-03,Barranquilla,Atlantico,Avantel,13.204227040816326,8.665853316326531,49.35204081632653,24.066326530612244,0.024284043367346936
2019-03,Barranquilla,Atlantico,Claro,22.7283631840796,10.344864013267001,39.691542288557216,7.8092868988391375,0.008064239911553344
2019-03,Barranquilla,Atlantico,Movistar,20.7056179138322,11.521835034013606,60.09410430839002,23.094104308390023,0.003466570294784581
2019-03,Barranquilla,Atlantico,Tigo,14.752394115024522,8.04830494872938,30.851983950066874,20.692376281765494,0.007237567989300045
2019-03,Bello,Antioquia,All Providers Combined,14.290554414784394,6.58829568788501,44.690965092402465,19.67248459958932,0.012056375770020535
2019-03,Bello,Antioquia,Avantel,9.363157894736842,6.98298245614035,38.5921052631579,46.5921052631579,0.026845
2019-03,Bello,Antioquia,Claro,14.760442105263156,7.23757894736842,59.757894736842104,13.757894736842106,0.016084736842105263
2019-03,Bello,Antioquia,Movistar,21.9984,10.663353333333335,38.0,23.0,0.0
2019-03,Bello,Antioquia,Tigo,14.21456647398844,5.255057803468208,30.14450867052023,14.716763005780347,0.0005722543352601156
2019-03,Bogota,Bogota,All Providers Combined,14.9890508488289,8.77814484702202,31.94429686762584,13.87099688515527,0.009409718450398457
2019-03,Bogota,Bogota,Avantel,12.052054726607624,7.832043704274163,30.485175202156334,24.943685021178283,0.020926428090103963
2019-03,Bogota,Bogota,Claro,16.193141811862624,9.158671148305666,48.884483468239814,9.783966707824575,0.009169892989436138
2019-03,Bogota,Bogota,Movistar,12.634661696113074,8.30658261484099,29.97321554770318,16.11922261484099,0.0014979780918727916
2019-03,Bogota,Bogota,Tigo,19.305088077111126,10.415441014178949,26.984284417126492,16.66724872529161,0.008940069847034993
2019-03,Bucaramanga,Santander Department,All Providers Combined,18.794001578531965,9.052091554853986,53.164167324388316,15.87924230465667,0.006088129439621153
2019-03,Bucaramanga,Santander Department,Avantel,17.379302325581396,9.758066445182724,28.528239202657808,28.11295681063123,0.02240760797342193
2019-03,Bucaramanga,Santander Department,Claro,23.04848199445983,8.337969529085873,55.00554016620499,10.329639889196676,0.005379196675900277
2019-03,Bucaramanga,Santander Department,Movistar,19.630873793615443,9.250095025983669,58.98292501855976,17.01707498144024,0.005421997030438011
2019-03,Bucaramanga,Santander Department,Tigo,15.732605263157895,11.88965991902834,35.9331983805668,19.62145748987854,0.0038025506072874495
2019-03,Buenaventura,Valle del Cauca,All Providers Combined,18.411214953271028,10.378504672897197,43.61682242990654,9.55607476635514,0.0046476168224299065
2019-03,Buenaventura,Valle del Cauca,Claro,21.15827,11.836020000000001,56.61,6.61,6.71e-05
2019-03,Buenaventura,Valle del Cauca,Movistar,18.839927927927928,10.98482882882883,38.0,9.0,6.477477477477477e-05
2019-03,Buenaventura,Valle del Cauca,Tigo,21.04,14.972,45.0,7.0,0.0317
2019-03,Bugalagrande,Valle del Cauca,All Providers Combined,7.791666666666667,3.7916666666666665,53.291666666666664,22.666666666666668,0.0
2019-03,Bugalagrande,Valle del Cauca,Movistar,9.861,5.692,40.0,11.0,0.0
2019-03,Cajicá,Cundinamarca,All Providers Combined,15.469565217391304,8.0,30.530434782608694,13.530434782608696,0.010108173913043477
2019-03,Cajicá,Cundinamarca,Claro,11.988450704225354,7.472422535211268,35.070422535211264,13.070422535211268,0.0037942253521126763
2019-03,Cajicá,Cundinamarca,Movistar,13.971553398058251,8.143611650485438,33.53398058252427,22.067961165048544,0.01956194174757282
2019-03,Calarcá,Quindio,All Providers Combined,17.64,9.23,53.54,10.18,0.0003245
2019-03,Caldas,Antioquia,All Providers Combined,16.0,6.0,47.0,26.0,0.005
2019-03,Cali,Valle del Cauca,All Providers Combined,21.877288075350986,11.967300515372312,42.97538652923405,9.67931402168118,0.006529451750488715
2019-03,Cali,Valle del Cauca,Avantel,11.449824192336589,8.423055972952666,38.2129977460556,38.78061607813674,0.019188835462058604
2019-03,Cali,Valle del Cauca,Claro,22.125207240948814,9.522150228880566,58.81190178942988,8.644194756554308,0.009437236787349146
2019-03,Cali,Valle del Cauca,Movistar,20.31027027755322,12.364405281595259,39.931015898679604,9.928321207221773,0.0038742683912692
2019-03,Cali,Valle del Cauca,Tigo,28.05105606198724,15.901525979945303,38.53737465815861,11.623974475843209,0.006767907930720146
2019-03,Cartagena,Bolivar,All Providers Combined,17.18805488297014,8.933817594834544,50.45117029862793,15.55770782889427,0.00935818401937046
2019-03,Cartagena,Bolivar,Avantel,6.106826086956522,8.196478260869563,46.63975155279503,35.984472049689444,0.029775605590062117
2019-03,Cartagena,Bolivar,Claro,19.197028464419475,9.659411235955057,56.51460674157303,8.7812734082397,0.009261632958801499
2019-03,Cartagena,Bolivar,Movistar,20.958514423076924,9.697151442307693,62.38701923076923,21.5,0.0007112259615384615
2019-03,Cartagena,Bolivar,Tigo,17.104900224215246,9.66767600896861,30.723094170403588,21.34865470852018,0.00918256726457399
2019-03,Cartago,Valle del Cauca,All Providers Combined,19.945288753799392,9.899696048632219,47.984802431610944,11.869300911854104,0.006702188449848024
2019-03,Cartago,Valle del Cauca,Claro,28.34813953488372,13.118639534883721,58.093023255813954,6.546511627906977,0.015515697674418606
2019-03,Cartago,Valle del Cauca,Movistar,19.372962962962962,10.729962962962963,46.18518518518518,11.962962962962964,0.0
2019-03,Cartago,Valle del Cauca,Tigo,23.042592233009707,13.322349514563106,40.922330097087375,7.922330097087379,0.007153300970873787
2019-03,Caucasia,Antioquia,All Providers Combined,18.0,11.0,52.0,9.0,0.0
2019-03,Chinchiná,Caldas,All Providers Combined,9.76056338028169,2.816901408450704,60.183098591549296,35.352112676056336,0.02452492957746479
2019-03,Chiquinquirá,Boyaca,All Providers Combined,17.76923076923077,8.185897435897436,42.23076923076923,17.237179487179485,0.011077948717948717
2019-03,Chiquinquirá,Boyaca,Avantel,3.325,1.253,59.0,37.0,0.018
